Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Geo ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Order Day of Week,Year-Quarter,Year-Month,Shipping Days,Profit Margin (%),Revenue Per Unit,Has Discount,Is Profitable,Estimated Cost,Discount Amount
7698,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,TEC-CO-10002313,225,1199.98,2,0.0,467.9922,2017,12,December,4,Thursday,2017Q4,2017-12,4,39.0,599.99,0,1,731.99,0.0
7699,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,OFF-ST-10002790,225,73.85,1,0.0,2.2155,2017,12,December,4,Thursday,2017Q4,2017-12,4,3.0,73.85,0,1,71.63,0.0
7700,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,OFF-SU-10001664,225,25.71,3,0.0,6.6846,2017,12,December,4,Thursday,2017Q4,2017-12,4,26.0,8.57,0,1,19.03,0.0
7701,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,OFF-FA-10001332,225,17.28,6,0.0,8.1216,2017,12,December,4,Thursday,2017Q4,2017-12,4,47.0,2.88,0,1,9.16,0.0
7702,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,FUR-TA-10003473,225,526.582,2,0.3,-52.6582,2017,12,December,4,Thursday,2017Q4,2017-12,4,-10.0,263.29,1,0,579.24,225.68
7703,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,OFF-PA-10000605,69,11.56,2,0.0,5.6644,2016,8,August,3,Friday,2016Q3,2016-08,7,49.0,5.78,0,1,5.9,0.0
7704,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,TEC-PH-10002170,69,209.97,3,0.0,58.7916,2016,8,August,3,Friday,2016Q3,2016-08,7,28.0,69.99,0,1,151.18,0.0
7705,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,FUR-TA-10004147,69,447.84,4,0.0,98.5248,2016,8,August,3,Friday,2016Q3,2016-08,7,22.0,111.96,0,1,349.32,0.0
7706,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,TEC-AC-10003911,69,479.97,3,0.0,163.1898,2016,8,August,3,Friday,2016Q3,2016-08,7,34.0,159.99,0,1,316.78,0.0
7707,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,OFF-AR-10002578,69,8.64,3,0.0,2.5056,2016,8,August,3,Friday,2016Q3,2016-08,7,29.0,2.88,0,1,6.13,0.0
7708,CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,OFF-AR-10001761,608,11.68,2,0.0,4.2048,2017,10,October,4,Sunday,2017Q4,2017-10,4,36.0,5.84,0,1,7.48,0.0
7709,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,TEC-AC-10001553,306,40.776,3,0.2,0.5097,2014,10,October,4,Saturday,2014Q4,2014-10,4,1.25,13.59,1,1,40.27,10.19
7710,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,OFF-BI-10000309,306,13.698,3,0.7,-9.5886,2014,10,October,4,Saturday,2014Q4,2014-10,4,-70.0,4.57,1,0,23.29,31.96
7711,US-2015-142811,2015-04-02,2015-04-07,Standard Class,JL-15850,TEC-PH-10003095,457,87.8,5,0.2,32.925,2015,4,April,2,Thursday,2015Q2,2015-04,5,37.5,17.56,1,1,54.88,21.95
7712,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,FUR-FU-10001876,406,77.952,3,0.2,15.5904,2017,10,October,4,Saturday,2017Q4,2017-10,2,20.0,25.98,1,1,62.36,19.49
7713,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,OFF-ST-10001522,406,147.184,2,0.2,-29.4368,2017,10,October,4,Saturday,2017Q4,2017-10,2,-20.0,73.59,1,0,176.62,36.8
7714,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,OFF-PA-10000300,406,47.952,3,0.2,16.1838,2017,10,October,4,Saturday,2017Q4,2017-10,2,33.75,15.98,1,1,31.77,11.99
7715,CA-2014-150203,2014-12-05,2014-12-07,First Class,JB-15925,OFF-AP-10001469,499,250.26,6,0.0,72.5754,2014,12,December,4,Friday,2014Q4,2014-12,2,29.0,41.71,0,1,177.68,0.0
7716,US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,TEC-AC-10001553,304,40.776,3,0.2,0.5097,2017,11,November,4,Friday,2017Q4,2017-11,5,1.25,13.59,1,1,40.27,10.19
7717,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,OFF-PA-10004041,558,29.6,5,0.2,9.25,2015,1,January,1,Tuesday,2015Q1,2015-01,6,31.25,5.92,1,1,20.35,7.4
7718,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,OFF-BI-10002764,558,1.938,2,0.7,-1.3566,2015,1,January,1,Tuesday,2015Q1,2015-01,6,-70.0,0.97,1,0,3.29,4.52
7719,US-2017-146213,2017-09-09,2017-09-14,Standard Class,MC-17605,TEC-AC-10001114,499,159.96,4,0.0,51.1872,2017,9,September,3,Saturday,2017Q3,2017-09,5,32.0,39.99,0,1,108.77,0.0
7720,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,OFF-AR-10001615,264,59.52,3,0.0,15.4752,2015,1,January,1,Monday,2015Q1,2015-01,5,26.0,19.84,0,1,44.04,0.0
7721,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,OFF-EN-10000461,264,17.48,2,0.0,8.2156,2015,1,January,1,Monday,2015Q1,2015-01,5,47.0,8.74,0,1,9.26,0.0
7722,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,OFF-BI-10004506,264,13.168,2,0.2,4.6088,2015,1,January,1,Monday,2015Q1,2015-01,5,35.0,6.58,1,1,8.56,3.29
7723,US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,OFF-AP-10000027,532,40.74,3,0.0,12.222,2017,4,April,2,Sunday,2017Q2,2017-04,4,30.0,13.58,0,1,28.52,0.0
7724,CA-2015-139374,2015-09-10,2015-09-14,Standard Class,AR-10345,FUR-CH-10003981,128,179.886,1,0.3,-2.5698,2015,9,September,3,Thursday,2015Q3,2015-09,4,-1.43,179.89,1,0,182.46,77.09
7725,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-AP-10003849,278,286.256,1,0.2,17.891,2016,9,September,3,Sunday,2016Q3,2016-09,4,6.25,286.26,1,1,268.36,71.56
7726,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-ST-10004963,278,24.224,2,0.2,-4.8448,2016,9,September,3,Sunday,2016Q3,2016-09,4,-20.0,12.11,1,0,29.07,6.06
7727,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-ST-10002574,278,331.536,3,0.2,-82.884,2016,9,September,3,Sunday,2016Q3,2016-09,4,-25.0,110.51,1,0,414.42,82.88
7728,US-2015-150231,2015-03-16,2015-03-20,Second Class,JK-15640,OFF-AR-10001761,264,17.52,3,0.0,6.3072,2015,3,March,1,Monday,2015Q1,2015-03,4,36.0,5.84,0,1,11.21,0.0
7729,CA-2016-106915,2016-11-26,2016-12-02,Standard Class,GA-14515,OFF-AR-10000716,145,17.856,4,0.2,4.2408,2016,11,November,4,Saturday,2016Q4,2016-11,6,23.75,4.46,1,1,13.62,4.46
7730,US-2016-109260,2016-09-26,2016-10-01,Standard Class,TN-21040,TEC-AC-10002637,367,431.976,3,0.2,-75.5958,2016,9,September,3,Monday,2016Q3,2016-09,5,-17.5,143.99,1,0,507.57,107.99
7731,CA-2017-104850,2017-06-13,2017-06-19,Standard Class,TW-21025,FUR-CH-10003774,627,291.136,4,0.2,-25.4744,2017,6,June,2,Tuesday,2017Q2,2017-06,6,-8.75,72.78,1,0,316.61,72.78
7732,CA-2017-140508,2017-09-18,2017-09-21,First Class,PA-19060,OFF-EN-10000927,140,114.848,4,0.2,35.89,2017,9,September,3,Monday,2017Q3,2017-09,3,31.25,28.71,1,1,78.96,28.71
7733,CA-2017-143294,2017-06-02,2017-06-08,Standard Class,JD-15790,OFF-PA-10000743,155,10.688,2,0.2,3.7408,2017,6,June,2,Friday,2017Q2,2017-06,6,35.0,5.34,1,1,6.95,2.67
7734,CA-2016-165673,2016-05-15,2016-05-19,Second Class,MN-17935,OFF-PA-10000697,296,15.232,4,0.2,5.5216,2016,5,May,2,Sunday,2016Q2,2016-05,4,36.25,3.81,1,1,9.71,3.81
7735,CA-2017-134418,2017-09-15,2017-09-20,Standard Class,GM-14500,OFF-AR-10004441,627,12.42,3,0.0,5.2164,2017,9,September,3,Friday,2017Q3,2017-09,5,42.0,4.14,0,1,7.2,0.0
7736,US-2016-106313,2016-08-22,2016-08-26,Standard Class,DG-13300,OFF-PA-10001870,628,19.44,3,0.0,9.3312,2016,8,August,3,Monday,2016Q3,2016-08,4,48.0,6.48,0,1,10.11,0.0
7737,CA-2014-105872,2014-05-30,2014-06-06,Standard Class,JG-15160,OFF-BI-10003684,263,70.368,4,0.2,26.388,2014,5,May,2,Friday,2014Q2,2014-05,7,37.5,17.59,1,1,43.98,17.59
7738,CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,OFF-AR-10001315,403,12.672,9,0.2,1.4256,2017,12,December,4,Monday,2017Q4,2017-12,2,11.25,1.41,1,1,11.25,3.17
7739,CA-2017-141103,2017-07-30,2017-08-06,Standard Class,JF-15355,TEC-PH-10003589,212,89.95,5,0.0,43.176,2017,7,July,3,Sunday,2017Q3,2017-07,7,48.0,17.99,0,1,46.77,0.0
7740,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,OFF-PA-10001609,534,6.58,2,0.0,3.0268,2014,11,November,4,Friday,2014Q4,2014-11,5,46.0,3.29,0,1,3.55,0.0
7741,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,TEC-AC-10000474,534,94.99,1,0.0,28.497,2014,11,November,4,Friday,2014Q4,2014-11,5,30.0,94.99,0,1,66.49,0.0
7742,CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,TEC-PH-10003095,463,35.12,2,0.2,13.17,2015,9,September,3,Thursday,2015Q3,2015-09,2,37.5,17.56,1,1,21.95,8.78
7743,CA-2017-105326,2017-08-20,2017-08-27,Standard Class,KT-16480,OFF-PA-10001639,498,25.92,4,0.0,12.4416,2017,8,August,3,Sunday,2017Q3,2017-08,7,48.0,6.48,0,1,13.48,0.0
7744,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,OFF-BI-10002003,205,7.96,2,0.0,3.7412,2016,6,June,2,Friday,2016Q2,2016-06,5,47.0,3.98,0,1,4.22,0.0
7745,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,TEC-PH-10004539,205,566.97,3,0.0,153.0819,2016,6,June,2,Friday,2016Q2,2016-06,5,27.0,188.99,0,1,413.89,0.0
7746,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,OFF-AR-10003829,205,9.84,3,0.0,2.8536,2016,6,June,2,Friday,2016Q2,2016-06,5,29.0,3.28,0,1,6.99,0.0
7747,CA-2015-109113,2015-12-19,2015-12-23,Standard Class,EK-13795,TEC-AC-10004761,8,25.488,2,0.2,4.779,2015,12,December,4,Saturday,2015Q4,2015-12,4,18.75,12.74,1,1,20.71,6.37
7748,CA-2015-156153,2015-05-31,2015-06-02,Second Class,CW-11905,OFF-FA-10003472,260,7.56,6,0.0,0.3024,2015,5,May,2,Sunday,2015Q2,2015-05,2,4.0,1.26,0,1,7.26,0.0
7749,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,FUR-FU-10003464,440,60.84,3,0.0,19.4688,2015,6,June,2,Thursday,2015Q2,2015-06,6,32.0,20.28,0,1,41.37,0.0
7750,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,OFF-ST-10003716,440,450.04,2,0.0,58.5052,2015,6,June,2,Thursday,2015Q2,2015-06,6,13.0,225.02,0,1,391.53,0.0
7751,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,OFF-BI-10004002,440,34.6,2,0.0,16.608,2015,6,June,2,Thursday,2015Q2,2015-06,6,48.0,17.3,0,1,17.99,0.0
7752,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,TEC-PH-10002496,440,467.97,3,0.0,140.391,2015,6,June,2,Thursday,2015Q2,2015-06,6,30.0,155.99,0,1,327.58,0.0
7753,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,OFF-BI-10004826,440,33.02,2,0.0,15.8496,2015,6,June,2,Thursday,2015Q2,2015-06,6,48.0,16.51,0,1,17.17,0.0
7754,CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,FUR-FU-10001546,412,17.088,2,0.2,1.068,2015,11,November,4,Monday,2015Q4,2015-11,3,6.25,8.54,1,1,16.02,4.27
7755,CA-2015-161795,2015-12-21,2015-12-23,Second Class,AH-10075,OFF-AR-10001919,279,3.008,2,0.2,0.3384,2015,12,December,4,Monday,2015Q4,2015-12,2,11.25,1.5,1,1,2.67,0.75
7756,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,OFF-PA-10002558,403,268.24,7,0.2,93.884,2017,11,November,4,Friday,2017Q4,2017-11,4,35.0,38.32,1,1,174.36,67.06
7757,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,TEC-AC-10003174,403,431.16,5,0.2,107.79,2017,11,November,4,Friday,2017Q4,2017-11,4,25.0,86.23,1,1,323.37,107.79
7758,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,TEC-PH-10003988,255,43.6,4,0.0,12.208,2017,11,November,4,Monday,2017Q4,2017-11,3,28.0,10.9,0,1,31.39,0.0
7759,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,FUR-FU-10004845,255,154.95,3,0.0,30.99,2017,11,November,4,Monday,2017Q4,2017-11,3,20.0,51.65,0,1,123.96,0.0
7760,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,OFF-PA-10003072,154,15.552,3,0.2,5.4432,2016,10,October,4,Monday,2016Q4,2016-10,4,35.0,5.18,1,1,10.11,3.89
7761,CA-2014-155390,2014-12-06,2014-12-11,Standard Class,BG-11035,OFF-PA-10003641,435,42.208,2,0.2,13.7176,2014,12,December,4,Saturday,2014Q4,2014-12,5,32.5,21.1,1,1,28.49,10.55
7762,CA-2017-123071,2017-12-03,2017-12-06,First Class,CC-12550,OFF-PA-10003729,172,10.368,2,0.2,3.6288,2017,12,December,4,Sunday,2017Q4,2017-12,3,35.0,5.18,1,1,6.74,2.59
7763,CA-2017-156391,2017-09-26,2017-09-28,First Class,SL-20155,OFF-AR-10003251,600,2.224,1,0.2,0.556,2017,9,September,3,Tuesday,2017Q3,2017-09,2,25.0,2.22,1,1,1.67,0.56
7764,CA-2015-103093,2015-02-03,2015-02-07,Standard Class,FO-14305,OFF-EN-10003286,373,74.52,9,0.0,35.0244,2015,2,February,1,Tuesday,2015Q1,2015-02,4,47.0,8.28,0,1,39.5,0.0
7765,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,OFF-AR-10004078,214,17.52,3,0.0,5.256,2017,8,August,3,Saturday,2017Q3,2017-08,0,30.0,5.84,0,1,12.26,0.0
7766,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,FUR-CH-10002331,214,1779.9,5,0.0,373.779,2017,8,August,3,Saturday,2017Q3,2017-08,0,21.0,355.98,0,1,1406.12,0.0
7767,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,OFF-AR-10001953,214,219.9,5,0.0,59.373,2017,8,August,3,Saturday,2017Q3,2017-08,0,27.0,43.98,0,1,160.53,0.0
7768,CA-2015-169299,2015-08-24,2015-08-26,First Class,DO-13435,OFF-AR-10002053,598,7.152,3,0.2,0.7152,2015,8,August,3,Monday,2015Q3,2015-08,2,10.0,2.38,1,1,6.44,1.79
7769,CA-2017-154088,2017-11-12,2017-11-17,Standard Class,LB-16735,OFF-PA-10003651,367,26.72,5,0.2,9.352,2017,11,November,4,Sunday,2017Q4,2017-11,5,35.0,5.34,1,1,17.37,6.68
7770,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,TEC-PH-10002885,523,1039.728,2,0.2,90.9762,2016,8,August,3,Monday,2016Q3,2016-08,0,8.75,519.86,1,1,948.75,259.93
7771,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,OFF-AP-10002892,523,45.96,2,0.0,13.788,2016,8,August,3,Monday,2016Q3,2016-08,0,30.0,22.98,0,1,32.17,0.0
7772,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,OFF-BI-10000545,288,456.588,2,0.7,-304.392,2016,11,November,4,Friday,2016Q4,2016-11,7,-66.67,228.29,1,0,760.98,1065.37
7773,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,TEC-MA-10000418,288,4499.985,5,0.7,-6599.978,2016,11,November,4,Friday,2016Q4,2016-11,7,-146.67,900.0,1,0,11099.96,10499.96
7774,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,TEC-AC-10000926,288,59.976,3,0.2,11.9952,2016,11,November,4,Friday,2016Q4,2016-11,7,20.0,19.99,1,1,47.98,14.99
7775,CA-2016-152800,2016-04-13,2016-04-15,First Class,SP-20920,OFF-EN-10001509,532,6.12,3,0.0,2.8764,2016,4,April,2,Wednesday,2016Q2,2016-04,2,47.0,2.04,0,1,3.24,0.0
7776,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,OFF-AP-10001366,508,10.98,1,0.0,2.9646,2014,12,December,4,Saturday,2014Q4,2014-12,4,27.0,10.98,0,1,8.02,0.0
7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,OFF-FA-10003485,508,7.86,3,0.0,3.6156,2014,12,December,4,Saturday,2014Q4,2014-12,4,46.0,2.62,0,1,4.24,0.0
7778,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,OFF-ST-10004507,508,51.45,3,0.0,13.8915,2014,12,December,4,Saturday,2014Q4,2014-12,4,27.0,17.15,0,1,37.56,0.0
7779,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,OFF-BI-10002353,508,37.056,3,0.2,13.896,2014,12,December,4,Saturday,2014Q4,2014-12,4,37.5,12.35,1,1,23.16,9.26
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,OFF-AP-10001271,442,203.92,4,0.0,55.0584,2016,4,April,2,Monday,2016Q2,2016-04,4,27.0,50.98,0,1,148.86,0.0
7781,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,TEC-PH-10004924,442,29.56,4,0.0,7.9812,2016,4,April,2,Monday,2016Q2,2016-04,4,27.0,7.39,0,1,21.58,0.0
7782,CA-2015-132136,2015-03-08,2015-03-12,Standard Class,FO-14305,OFF-BI-10002706,9,8.568,3,0.8,-14.5656,2015,3,March,1,Sunday,2015Q1,2015-03,4,-170.0,2.86,1,0,23.13,34.27
7783,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,OFF-ST-10003442,403,45.248,2,0.2,3.9592,2016,11,November,4,Friday,2016Q4,2016-11,2,8.75,22.62,1,1,41.29,11.31
7784,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,FUR-TA-10002533,403,876.3,10,0.4,-292.1,2016,11,November,4,Friday,2016Q4,2016-11,2,-33.33,87.63,1,0,1168.4,584.2
7785,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,OFF-SU-10003505,403,185.376,2,0.2,-34.758,2016,11,November,4,Friday,2016Q4,2016-11,2,-18.75,92.69,1,0,220.13,46.34
7786,US-2014-111353,2014-11-29,2014-12-06,Standard Class,PB-19150,OFF-LA-10002762,264,25.06,2,0.0,11.7782,2014,11,November,4,Saturday,2014Q4,2014-11,7,47.0,12.53,0,1,13.28,0.0
7787,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,OFF-BI-10000279,10,2.89,1,0.8,-4.7685,2016,5,May,2,Tuesday,2016Q2,2016-05,3,-165.0,2.89,1,0,7.66,11.56
7788,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,OFF-FA-10000936,10,7.896,3,0.2,2.4675,2016,5,May,2,Tuesday,2016Q2,2016-05,3,31.25,2.63,1,1,5.43,1.97
7789,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,FUR-FU-10004973,10,22.608,3,0.6,-10.1736,2016,5,May,2,Tuesday,2016Q2,2016-05,3,-45.0,7.54,1,0,32.78,33.91
7790,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,OFF-PA-10000791,10,30.528,8,0.2,9.54,2016,5,May,2,Tuesday,2016Q2,2016-05,3,31.25,3.82,1,1,20.99,7.63
7791,CA-2017-160801,2017-09-19,2017-09-19,Same Day,FG-14260,OFF-BI-10001132,306,4.842,3,0.7,-3.3894,2017,9,September,3,Tuesday,2017Q3,2017-09,0,-70.0,1.61,1,0,8.23,11.3
7792,CA-2016-108364,2016-12-19,2016-12-24,Standard Class,BP-11050,OFF-BI-10002012,9,1.8,5,0.8,-2.88,2016,12,December,4,Monday,2016Q4,2016-12,5,-160.0,0.36,1,0,4.68,7.2
7793,CA-2017-169362,2017-10-12,2017-10-15,First Class,SP-20860,TEC-AC-10001383,141,39.984,2,0.2,-1.4994,2017,10,October,4,Thursday,2017Q4,2017-10,3,-3.75,19.99,1,0,41.48,10.0
7794,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,OFF-PA-10002036,583,32.4,5,0.0,15.876,2015,12,December,4,Saturday,2015Q4,2015-12,3,49.0,6.48,0,1,16.52,0.0
7795,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,OFF-PA-10002377,583,97.88,2,0.0,48.94,2015,12,December,4,Saturday,2015Q4,2015-12,3,50.0,48.94,0,1,48.94,0.0
7796,CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,TEC-PH-10000526,126,307.168,4,0.2,30.7168,2015,7,July,3,Sunday,2015Q3,2015-07,6,10.0,76.79,1,1,276.45,76.79
7797,US-2015-145121,2015-10-02,2015-10-06,Standard Class,MP-17965,OFF-BI-10001078,201,26.9,5,0.0,13.181,2015,10,October,4,Friday,2015Q4,2015-10,4,49.0,5.38,0,1,13.72,0.0
7798,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,OFF-EN-10004483,265,47.01,3,0.0,22.0947,2017,3,March,1,Friday,2017Q1,2017-03,3,47.0,15.67,0,1,24.92,0.0
7799,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,TEC-PH-10002624,265,469.99,1,0.0,136.2971,2017,3,March,1,Friday,2017Q1,2017-03,3,29.0,469.99,0,1,333.69,0.0
7800,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,FUR-CH-10003396,265,207.846,3,0.1,2.3094,2017,3,March,1,Friday,2017Q1,2017-03,3,1.11,69.28,1,1,205.54,23.09
7801,CA-2017-157413,2017-06-01,2017-06-06,Standard Class,BW-11065,OFF-ST-10002756,306,324.744,3,0.2,-77.1267,2017,6,June,2,Thursday,2017Q2,2017-06,5,-23.75,108.25,1,0,401.87,81.19
7802,CA-2014-143637,2014-03-24,2014-03-29,Second Class,MS-17710,FUR-FU-10002813,485,40.48,2,0.0,14.5728,2014,3,March,1,Monday,2014Q1,2014-03,5,36.0,20.24,0,1,25.91,0.0
7803,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,OFF-LA-10003714,429,12.0,4,0.2,4.2,2015,9,September,3,Tuesday,2015Q3,2015-09,4,35.0,3.0,1,1,7.8,3.0
7804,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,OFF-ST-10003716,429,720.064,4,0.2,-63.0056,2015,9,September,3,Tuesday,2015Q3,2015-09,4,-8.75,180.02,1,0,783.07,180.02
7805,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,OFF-ST-10002289,429,25.424,1,0.2,-4.767,2015,9,September,3,Tuesday,2015Q3,2015-09,4,-18.75,25.42,1,0,30.19,6.36
7806,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,OFF-AR-10001315,429,2.816,2,0.2,0.3168,2015,9,September,3,Tuesday,2015Q3,2015-09,4,11.25,1.41,1,1,2.5,0.7
7807,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,OFF-BI-10000042,429,3.204,2,0.7,-2.5632,2015,9,September,3,Tuesday,2015Q3,2015-09,4,-80.0,1.6,1,0,5.77,7.48
7808,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,OFF-BI-10004236,414,30.828,7,0.7,-24.6624,2016,1,January,1,Friday,2016Q1,2016-01,5,-80.0,4.4,1,0,55.49,71.93
7809,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,OFF-AR-10001955,414,47.616,3,0.2,5.952,2016,1,January,1,Friday,2016Q1,2016-01,5,12.5,15.87,1,1,41.66,11.9
7810,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,TEC-PH-10004080,414,108.784,2,0.2,10.8784,2016,1,January,1,Friday,2016Q1,2016-01,5,10.0,54.39,1,1,97.91,27.2
7811,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,OFF-PA-10000791,213,4.77,1,0.0,2.1465,2016,2,February,1,Sunday,2016Q1,2016-02,1,45.0,4.77,0,1,2.62,0.0
7812,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,OFF-AR-10001770,213,7.98,3,0.0,2.0748,2016,2,February,1,Sunday,2016Q1,2016-02,1,26.0,2.66,0,1,5.91,0.0
7813,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,FUR-TA-10002356,213,550.431,3,0.3,-47.1798,2016,2,February,1,Sunday,2016Q1,2016-02,1,-8.57,183.48,1,0,597.61,235.9
7814,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,FUR-FU-10003274,213,10.56,6,0.0,4.6464,2016,2,February,1,Sunday,2016Q1,2016-02,1,44.0,1.76,0,1,5.91,0.0
7815,US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,FUR-BO-10004834,500,1497.666,2,0.15,140.9568,2017,6,June,2,Thursday,2017Q2,2017-06,2,9.41,748.83,1,1,1356.71,264.29
7816,US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,TEC-PH-10000307,500,17.52,2,0.2,-3.504,2017,6,June,2,Thursday,2017Q2,2017-06,2,-20.0,8.76,1,0,21.02,4.38
7817,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,OFF-AR-10002240,584,113.22,3,0.0,29.4372,2016,10,October,4,Friday,2016Q4,2016-10,5,26.0,37.74,0,1,83.78,0.0
7818,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,OFF-PA-10001801,584,35.88,6,0.0,17.5812,2016,10,October,4,Friday,2016Q4,2016-10,5,49.0,5.98,0,1,18.3,0.0
7819,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,OFF-BI-10001120,584,4535.976,3,0.2,1644.2913,2016,10,October,4,Friday,2016Q4,2016-10,5,36.25,1511.99,1,1,2891.68,1133.99
7820,CA-2017-150469,2017-01-26,2017-01-30,Standard Class,CJ-12010,OFF-FA-10000611,532,11.84,8,0.0,5.6832,2017,1,January,1,Thursday,2017Q1,2017-01,4,48.0,1.48,0,1,6.16,0.0
